fid,id_number,scientific,commonname,division,category1,category2,status,reporter,recowner,surveyor,obsdate,dateent,dateup,county,latitude,longitude,coordacc,localowner,administra,administ_1,unittype,unitname,locality,site,habitat,waterbodyn,waterbodyt,lakeidnumb,comments,abundance,infestedar,grossareai,percentcov,density,quantity,quantityun,approxquan,numcollect,smallestob,largestobs,incidence,severity,host,hostdamage,managestat,visittype,datamethod,traptype,numtraps,targetname,targetcoun,targetrang,phenology,lifestatus,sex,treatarea,planttreat,treatcomm,obsider,origname,datereview,reviewer,verifymeth,idcred,reviewcomm,museum,museumrec,voucher,nativity,recsrctyp,method,pid,collecttim,dateacc,substrate
72789,108617,Tanacetum vulgare,common tansy,Plants,Forbs/Herbs,,Positive,Minnesota Department of Agriculture,State Agency,,9/21/2005,1/22/2015,,St. Louis,47.1678,-91.90029,0,Public,,,,,,,Right-of-Way,,,,,,1.26,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Tanacetum vulgare,,,,,,,,0,Introduced,Bulk Data,,,0,0,
72807,108635,Tanacetum vulgare,common tansy,Plants,Forbs/Herbs,,Positive,Minnesota Department of Agriculture,State Agency,,9/21/2005,1/22/2015,,St. Louis,47.11135,-92.12439,0,Public,Forestry,Cloquet Valley State Forest,State Forest,Cloquet Valley,,,Right-of-Way,,,,,,6.85,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Tanacetum vulgare,,,,,,,,0,Introduced,Bulk Data,,,0,0,
72808,108636,Tanacetum vulgare,common tansy,Plants,Forbs/Herbs,,Positive,Minnesota Department of Agriculture,State Agency,,9/21/2005,1/22/2015,,St. Louis,46.98056,-92.15392,0,Public,,,,,,,Right-of-Way,,,,,,6.85,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Tanacetum vulgare,,,,,,,,0,Introduced,Bulk Data,,,0,0,
72809,108637,Tanacetum vulgare,common tansy,Plants,Forbs/Herbs,,Positive,Minnesota Department of Agriculture,State Agency,,9/21/2005,1/22/2015,,St. Louis,47.39983,-91.79457,0,Public,,,,,,,Right-of-Way,,,,,,6.85,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Tanacetum vulgare,,,,,,,,0,Introduced,Bulk Data,,,0,0,
72810,108638,Tanacetum vulgare,common tansy,Plants,Forbs/Herbs,,Positive,Minnesota Department of Agriculture,State Agency,,9/21/2005,1/22/2015,,St. Louis,47.05229,-91.96932,0,Public,,,,,,,Right-of-Way,,,,,,6.85,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Tanacetum vulgare,,,,,,,,0,Introduced,Bulk Data,,,0,0,
72811,108639,Tanacetum vulgare,common tansy,Plants,Forbs/Herbs,,Positive,Minnesota Department of Agriculture,State Agency,,9/21/2005,1/22/2015,,St. Louis,47.1582,-91.89946,0,Public,,,,,,,Right-of-Way,,,,,,6.85,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Tanacetum vulgare,,,,,,,,0,Introduced,Bulk Data,,,0,0,
72812,108640,Tanacetum vulgare,common tansy,Plants,Forbs/Herbs,,Positive,Minnesota Department of Agriculture,State Agency,,9/21/2005,1/22/2015,,St. Louis,47.0791,-91.98639,0,Public,Forestry,Cloquet Valley State Forest,State Forest,Cloquet Valley,,,Right-of-Way,,,,,,6.85,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Tanacetum vulgare,,,,,,,,0,Introduced,Bulk Data,,,0,0,
72823,108651,Tanacetum vulgare,common tansy,Plants,Forbs/Herbs,,Positive,Minnesota Department of Agriculture,State Agency,,9/21/2005,1/22/2015,,St. Louis,47.20791,-92.05746,0,Public,Forestry,Cloquet Valley State Forest,State Forest,Cloquet Valley,,,Right-of-Way,,,,,,11.42,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Tanacetum vulgare,,,,,,,,0,Introduced,Bulk Data,,,0,0,
72824,108652,Cirsium arvense,Canada thistle,Plants,Forbs/Herbs,,Positive,Minnesota Department of Agriculture,State Agency,,9/21/2006,1/22/2015,,Lincoln,44.43021,-96.39405,0,Public,,,,,,,Right-of-Way,,,,,,0.19,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Cirsium arvense,,,,,,,,0,Introduced,Bulk Data,,,0,0,
72827,108655,Cirsium arvense,Canada thistle,Plants,Forbs/Herbs,,Positive,Minnesota Department of Agriculture,State Agency,,9/21/2006,1/22/2015,,Lincoln,44.25537,-96.25941,0,Public,,,,,,,Right-of-Way,,,,,,1.9,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Cirsium arvense,,,,,,,,0,Introduced,Bulk Data,,,0,0,
72828,108656,Cirsium arvense,Canada thistle,Plants,Forbs/Herbs,,Positive,Minnesota Department of Agriculture,State Agency,,9/21/2006,1/22/2015,,Lincoln,44.26033,-96.34337,0,Public,,,,,,,Right-of-Way,,,,,,1.9,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Cirsium arvense,,,,,,,,0,Introduced,Bulk Data,,,0,0,
72829,108657,Cirsium arvense,Canada thistle,Plants,Forbs/Herbs,,Positive,Minnesota Department of Agriculture,State Agency,,9/21/2006,1/22/2015,,Lincoln,44.31777,-96.4444,0,Public,,,,,,,Right-of-Way,,,,,,1.9,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Cirsium arvense,,,,,,,,0,Introduced,Bulk Data,,,0,0,
72830,108658,Cirsium arvense,Canada thistle,Plants,Forbs/Herbs,,Positive,Minnesota Department of Agriculture,State Agency,,9/21/2006,1/22/2015,,Lincoln,44.44427,-96.44304,0,Public,,,,,,,Right-of-Way,,,,,,1.9,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Cirsium arvense,,,,,,,,0,Introduced,Bulk Data,,,0,0,
72831,108659,Cirsium arvense,Canada thistle,Plants,Forbs/Herbs,,Positive,Minnesota Department of Agriculture,State Agency,,9/21/2006,1/22/2015,,Lincoln,44.22657,-96.2248,0,Public,,,,,,,Right-of-Way,,,,,,1.9,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Cirsium arvense,,,,,,,,0,Introduced,Bulk Data,,,0,0,
72832,108660,Cirsium arvense,Canada thistle,Plants,Forbs/Herbs,,Positive,Minnesota Department of Agriculture,State Agency,,9/21/2006,1/22/2015,,Lincoln,44.20515,-96.22015,0,Public,,,,,,,Right-of-Way,,,,,,1.9,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Cirsium arvense,,,,,,,,0,Introduced,Bulk Data,,,0,0,
72839,108667,Cirsium arvense,Canada thistle,Plants,Forbs/Herbs,,Positive,Minnesota Department of Agriculture,State Agency,,9/21/2006,1/22/2015,,Lincoln,44.32512,-96.09943,0,Public,,,,,,,Right-of-Way,,,,,,10.38,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Cirsium arvense,,,,,,,,0,Introduced,Bulk Data,,,0,0,
72842,108670,Euphorbia esula,leafy spurge,Plants,Forbs/Herbs,,Positive,Minnesota Department of Agriculture,State Agency,,9/21/2006,1/22/2015,,Lincoln,44.20515,-96.22015,0,Public,,,,,,,Right-of-Way,,,,,,1.64,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Euphorbia esula,,,,,,,,0,Introduced,Bulk Data,,,0,0,
73236,109064,Cirsium arvense,Canada thistle,Plants,Forbs/Herbs,,Positive,Minnesota Department of Agriculture,State Agency,,9/21/2006,1/22/2015,,Winona,43.95986,-91.99438,0,Public,,,,,,,Right-of-Way,,,,,,1.9,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Cirsium arvense,,,,,,,,0,Introduced,Bulk Data,,,0,0,
73237,109065,Cirsium arvense,Canada thistle,Plants,Forbs/Herbs,,Positive,Minnesota Department of Agriculture,State Agency,,9/21/2006,1/22/2015,,Winona,43.93582,-92.00184,0,Public,,,,,,,Right-of-Way,,,,,,1.9,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Cirsium arvense,,,,,,,,0,Introduced,Bulk Data,,,0,0,
73241,109069,Cirsium arvense,Canada thistle,Plants,Forbs/Herbs,,Positive,Minnesota Department of Agriculture,State Agency,,9/21/2006,1/22/2015,,Winona,43.97716,-91.93178,0,Public,,,,,,,Right-of-Way,,,,,,10.38,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Cirsium arvense,,,,,,,,0,Introduced,Bulk Data,,,0,0,
73245,109073,Pastinaca sativa,wild parsnip,Plants,Forbs/Herbs,,Positive,Minnesota Department of Agriculture,State Agency,,9/21/2006,1/22/2015,,Winona,43.93582,-92.00184,0,Public,,,,,,,Right-of-Way,,,,,,1.69,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Pastinaca sativa,,,,,,,,0,Introduced,Bulk Data,,,0,0,
74836,110728,Cirsium vulgare,bull thistle,Plants,Forbs/Herbs,,Positive,Jack Greenlee USDA Forest Service,Federal Agency,,9/21/2004,2/6/2015,,Cook,47.9958,-90.38278,0,,,,,,,,,,,,,,0.02,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,BULL THISTLE,,,,,,,,0,Introduced,Bulk Data,,,0,0,
74840,110733,Tanacetum vulgare,common tansy,Plants,Forbs/Herbs,,Positive,Jack Greenlee USDA Forest Service,Federal Agency,,9/21/2004,2/6/2015,,Cook,47.99792,-90.37621,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,TANSY,,,,,,,,0,Introduced,Bulk Data,,,0,0,
79081,115247,Cirsium arvense,Canada thistle,Plants,Forbs/Herbs,,Positive,Jack Greenlee USDA Forest Service,Federal Agency,,9/21/2004,2/6/2015,,St. Louis,48.16599,-92.07819,0,,,"Nina Moose, Lake or Pond",,,,,,,,69034000,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,CANADA THISTLE,,,,,,,,0,Introduced,Bulk Data,,,0,0,
80556,116743,Cirsium vulgare,bull thistle,Plants,Forbs/Herbs,,Positive,Jack Greenlee USDA Forest Service,Federal Agency,,9/21/2011,2/6/2015,,St. Louis,47.87396,-91.97848,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,BULL THISTLE,,,,,,,,0,Introduced,Bulk Data,,,0,0,
80557,116744,Cirsium arvense,Canada thistle,Plants,Forbs/Herbs,,Positive,Jack Greenlee USDA Forest Service,Federal Agency,,9/21/2011,2/6/2015,,St. Louis,47.8734,-91.9781,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,CANADA THISTLE,,,,,,,,0,Introduced,Bulk Data,,,0,0,
80558,116745,Cirsium vulgare,bull thistle,Plants,Forbs/Herbs,,Positive,Jack Greenlee USDA Forest Service,Federal Agency,,9/21/2011,2/6/2015,,St. Louis,47.85367,-91.97974,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,BULL THISTLE,,,,,,,,0,Introduced,Bulk Data,,,0,0,
82282,118506,Tanacetum vulgare,common tansy,Plants,Forbs/Herbs,,Positive,Jack Greenlee USDA Forest Service,Federal Agency,,9/21/2005,2/6/2015,,Lake,47.32676,-91.65879,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,TANSY,,,,,,,,0,Introduced,Bulk Data,,,0,0,
83640,119864,Euphorbia esula,leafy spurge,Plants,Forbs/Herbs,,Positive,Jack Greenlee USDA Forest Service,Federal Agency,,9/21/2010,2/6/2015,,Lake,47.69044,-91.76459,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,Method: SPRAYED. Herbicide: MILESTONE_ESCORT,,LEAFY SPURGE,,,,,,,,0,Introduced,Bulk Data,,,0,0,
84766,121120,Lonicera tatarica,Tatarian honeysuckle,Plants,Shrub or Subshrub,,Positive,Jack Greenlee USDA Forest Service,Federal Agency,,9/21/2010,2/6/2015,,Lake,47.95597,-91.5617,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,TATARIAN HONEYSUCKLE,,,,,,,,0,Introduced,Bulk Data,,,0,0,
92256,131439,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,9/21/2011,1/8/2016,,Mille Lacs,45.89948,-93.55676,0,,,,,,,,Forest,,,,,,10,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,"Buckthorn, Common",,,,,,,,0,Introduced,Bulk Data,,,0,0,
92257,131440,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,9/21/2011,1/8/2016,,Mille Lacs,,,0,,,,,,,,Forest,,,,,,10,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,"Buckthorn, Common",,,,,,,,0,Introduced,Bulk Data,,,0,0,
92258,131441,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Forestry,State Agency,,9/21/2011,1/8/2016,,Mille Lacs,45.8584,-93.51809,0,,,,,,,,Forest,,,,,,10,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,"Buckthorn, Common",,,,,,,,0,Introduced,Bulk Data,,,0,0,
93712,132897,Tanacetum vulgare,common tansy,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,9/21/2012,1/8/2016,,Pine,45.94986,-92.57859,0,,,,,,,,Managed Areas,,,,,,0,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Tansy,,,,,,,,0,Introduced,Bulk Data,,,0,0,
100642,140090,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Minnesota Department of Agriculture,State Agency,,9/21/2011,1/11/2016,,Winona,43.93837,-91.40626,0,,Parks and Trails,Great River Bluffs State Park,State Park,Great River Bluffs,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Emerald Ash Borer,,,,,,,,0,Introduced,Bulk Data,,,0,0,
100643,140091,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Minnesota Department of Agriculture,State Agency,,9/21/2011,1/11/2016,,Winona,43.93847,-91.40637,0,,Parks and Trails,Great River Bluffs State Park,State Park,Great River Bluffs,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Emerald Ash Borer,,,,,,,,0,Introduced,Bulk Data,,,0,0,
100644,140092,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Minnesota Department of Agriculture,State Agency,,9/21/2011,1/11/2016,,Winona,43.93863,-91.40658,0,,Parks and Trails,Great River Bluffs State Park,State Park,Great River Bluffs,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Emerald Ash Borer,,,,,,,,0,Introduced,Bulk Data,,,0,0,
100645,140093,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Minnesota Department of Agriculture,State Agency,,9/21/2011,1/11/2016,,Winona,43.93874,-91.40675,0,,Parks and Trails,Great River Bluffs State Park,State Park,Great River Bluffs,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Emerald Ash Borer,,,,,,,,0,Introduced,Bulk Data,,,0,0,
100646,140094,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Minnesota Department of Agriculture,State Agency,,9/21/2011,1/11/2016,,Winona,43.93882,-91.40686,0,,Parks and Trails,Great River Bluffs State Park,State Park,Great River Bluffs,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Emerald Ash Borer,,,,,,,,0,Introduced,Bulk Data,,,0,0,
100647,140095,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Minnesota Department of Agriculture,State Agency,,9/21/2011,1/11/2016,,Winona,43.93893,-91.40703,0,,Parks and Trails,Great River Bluffs State Park,State Park,Great River Bluffs,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Emerald Ash Borer,,,,,,,,0,Introduced,Bulk Data,,,0,0,
121453,165417,Leucanthemella serotina,giant daisy,Plants,Forbs/Herbs,,Positive,Jeffrey Flory Personal,General Public,,9/21/2016,9/23/2016,9/23/2016,St. Louis,47.28421,-92.47766,4,roadside,,,,,,,Edge: Roadside,,,,,,0.16,1,Trace,High,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,Jeffrey Flory,,9/11/2017,Katy Chayka,Photographs,Verified,,"at 1854 Treaty Authority, being pressed in phonebook",,0,Introduced,Android,,,0,0,
122541,166625,Halyomorpha halys,brown marmorated stink bug,Insects,"Seed, Cone, Flower, Bud and Fruit Damaging Insects",Piercing and Sucking Insects,Positive,Jim Walker Minnesota Department of Agriculture,State Agency,,9/21/2016,11/16/2016,11/16/2016,Chisago,45.33458,-92.99557,0,,,,,,,,Grassland/Prairie/Meadow,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,11/17/2016,Angie Ambourn,Bulk Verified,Credible,,,,0,Introduced,Android,,,0,0,
123645,167807,Centaurea stoebe ssp. micranthos,spotted knapweed,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources,State Agency,,9/21/2000,1/23/2017,,Carlton,46.72213,-92.61991,0,,,,,,,,Edge: Roadside,,,,,,0,0,,100 - 1000 Square Feet,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,"Knapweed, Spotted",1/24/2017,Mark Cleveland,Expertise,Credible,,,,0,Introduced,Bulk Data,,,0,0,
123646,167808,Pastinaca sativa,wild parsnip,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources,State Agency,,9/21/2000,1/23/2017,,Carlton,46.72221,-92.62983,0,,,,,,,,Edge: Roadside,,,,,,0,0,,< 100 Square Feet,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,"Parsnip, Wild",1/24/2017,Mark Cleveland,Expertise,Credible,,,,0,Introduced,Bulk Data,,,0,0,
123647,167809,Pastinaca sativa,wild parsnip,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources,State Agency,,9/21/2000,1/23/2017,,Carlton,46.72212,-92.62987,0,,,,,,,,Edge: Roadside,,,,,,0,0,,< 100 Square Feet,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,"Parsnip, Wild",1/24/2017,Mark Cleveland,Expertise,Credible,,,,0,Introduced,Bulk Data,,,0,0,
123648,167810,Pastinaca sativa,wild parsnip,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources,State Agency,,9/21/2000,1/23/2017,,Carlton,46.72233,-92.63115,0,,,,,,,,Edge: Roadside,,,,,,0,0,,< 100 Square Feet,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,"Parsnip, Wild",1/24/2017,Mark Cleveland,Expertise,Credible,,,,0,Introduced,Bulk Data,,,0,0,
134579,186107,Euphorbia esula,leafy spurge,Plants,Forbs/Herbs,,Positive,Amber Huse CCMI-Parks and Trails MNDNR,Non-profit,,9/21/2017,9/21/2017,9/21/2017,Crow Wing,46.26283,-94.33465,5,,Parks and Trails,Crow Wing State Park,State Park,Crow Wing,,,,,,,,,0,0,,5-25%,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,9/27/2017,Christine Reisz,Bulk Verified,Credible,,,,0,Introduced,iPhone,,,0,0,
134580,186108,Euphorbia esula,leafy spurge,Plants,Forbs/Herbs,,Positive,Amber Huse CCMI-Parks and Trails MNDNR,Non-profit,,9/21/2017,9/21/2017,9/21/2017,Crow Wing,46.26149,-94.33405,5,,Parks and Trails,Crow Wing State Park,State Park,Crow Wing,,,,,,,,,0.02,0,,>25%,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,9/27/2017,Christine Reisz,Bulk Verified,Credible,,,,0,Introduced,iPhone,,,0,0,
134581,186109,Euphorbia esula,leafy spurge,Plants,Forbs/Herbs,,Positive,Amber Huse CCMI-Parks and Trails MNDNR,General Public,,9/21/2017,9/21/2017,9/21/2017,Crow Wing,46.26194,-94.33475,5,,Parks and Trails,Crow Wing State Park,State Park,Crow Wing,,,,,,,,,0.01,0,,>25%,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,9/27/2017,Christine Reisz,Photographs,Verified,,,,0,Introduced,iPhone,,,0,0,
134582,186110,Euphorbia esula,leafy spurge,Plants,Forbs/Herbs,,Positive,Amber Huse CCMI-Parks and Trails MNDNR,Non-profit,,9/21/2017,9/21/2017,9/21/2017,Crow Wing,46.26213,-94.33361,5,,Parks and Trails,Crow Wing State Park,State Park,Crow Wing,,,,,,,,,0.02,0,,>25%,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,9/27/2017,Christine Reisz,Bulk Verified,Credible,,,,0,Introduced,iPhone,,,0,0,
134583,186111,Euphorbia esula,leafy spurge,Plants,Forbs/Herbs,,Positive,Amber Huse CCMI-Parks and Trails MNDNR,Non-profit,,9/21/2017,9/21/2017,9/21/2017,Crow Wing,46.26264,-94.33478,5,,Parks and Trails,Crow Wing State Park,State Park,Crow Wing,,,,,,,,,0.01,0,,>25%,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,9/27/2017,Christine Reisz,Bulk Verified,Credible,,,,0,Introduced,iPhone,,,0,0,
134584,186112,Euphorbia esula,leafy spurge,Plants,Forbs/Herbs,,Positive,Amber Huse CCMI-Parks and Trails MNDNR,Non-profit,,9/21/2017,9/21/2017,9/21/2017,Crow Wing,46.26232,-94.33556,5,,Parks and Trails,Crow Wing State Park,State Park,Crow Wing,,,,,,,,,0.01,0,,5-25%,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,9/27/2017,Christine Reisz,Bulk Verified,Credible,,,,0,Introduced,iPhone,,,0,0,
134585,186113,Euphorbia esula,leafy spurge,Plants,Forbs/Herbs,,Positive,Amber Huse CCMI-Parks and Trails MNDNR,Non-profit,,9/21/2017,9/21/2017,9/21/2017,Crow Wing,46.26228,-94.33468,5,,Parks and Trails,Crow Wing State Park,State Park,Crow Wing,,,,,,,,,0.01,0,,>25%,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,9/27/2017,Christine Reisz,Bulk Verified,Credible,,,,0,Introduced,iPhone,,,0,0,
134586,186114,Euphorbia esula,leafy spurge,Plants,Forbs/Herbs,,Positive,Amber Huse CCMI-Parks and Trails MNDNR,Non-profit,,9/21/2017,9/21/2017,9/21/2017,Crow Wing,46.26316,-94.33471,5,,Parks and Trails,Crow Wing State Park,State Park,Crow Wing,,,,,,,,,0.02,0,,>25%,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,9/27/2017,Christine Reisz,Bulk Verified,Credible,,,,0,Introduced,iPhone,,,0,0,
134587,186115,Euphorbia esula,leafy spurge,Plants,Forbs/Herbs,,Positive,Amber Huse CCMI-Parks and Trails MNDNR,Non-profit,,9/21/2017,9/21/2017,9/21/2017,Crow Wing,46.2625,-94.33441,5,,Parks and Trails,Crow Wing State Park,State Park,Crow Wing,,,,,,,,,0.02,0,,>25%,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,9/27/2017,Christine Reisz,Bulk Verified,Credible,,,,0,Introduced,iPhone,,,0,0,
134588,186116,Euphorbia esula,leafy spurge,Plants,Forbs/Herbs,,Positive,Amber Huse CCMI-Parks and Trails MNDNR,Non-profit,,9/21/2017,9/21/2017,9/21/2017,Crow Wing,46.2624,-94.33492,5,,Parks and Trails,Crow Wing State Park,State Park,Crow Wing,,,,,,,,,0.01,0,,>25%,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,9/27/2017,Christine Reisz,Bulk Verified,Credible,,,,0,Introduced,iPhone,,,0,0,
134589,186117,Euphorbia esula,leafy spurge,Plants,Forbs/Herbs,,Positive,Amber Huse CCMI-Parks and Trails MNDNR,General Public,,9/21/2017,9/21/2017,9/21/2017,Crow Wing,46.26295,-94.33491,5,,Parks and Trails,Crow Wing State Park,State Park,Crow Wing,,,,,,,,,0.02,0,,>25%,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,9/27/2017,Christine Reisz,Photographs,Verified,,,,0,Introduced,iPhone,,,0,0,
134590,186118,Euphorbia esula,leafy spurge,Plants,Forbs/Herbs,,Positive,Amber Huse CCMI-Parks and Trails MNDNR,Non-profit,,9/21/2017,9/21/2017,9/21/2017,Crow Wing,46.26268,-94.33517,0,,Parks and Trails,Crow Wing State Park,State Park,Crow Wing,,,,,,,,,0.02,0,,5-25%,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,9/27/2017,Christine Reisz,Bulk Verified,Credible,,,,0,Introduced,iPhone,,,0,0,
134591,186119,Euphorbia esula,leafy spurge,Plants,Forbs/Herbs,,Positive,Amber Huse CCMI-Parks and Trails MNDNR,General Public,,9/21/2017,9/21/2017,9/21/2017,Crow Wing,46.26251,-94.33424,5,,Parks and Trails,Crow Wing State Park,State Park,Crow Wing,,,,,,,,,0.02,0,,>25%,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,9/27/2017,Christine Reisz,Photographs,Verified,,,,0,Introduced,iPhone,,,0,0,
25,25,Reynoutria japonica,Japanese knotweed,Plants,Forbs/Herbs,Shrub or Subshrub,Positive,Kevin McCalib private resident,General Public,,9/22/2010,9/26/2010,9/26/2010,Washington,45.0756,-92.9608,0,,,,,,,,Right-of-Way,,,,,,0.01,0.01,Moderate,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Fallopia japonica,5/16/2016,Laura Van Riper,Bulk Verified,Possible,,,,0,Introduced,Web Report,,,0,0,
188,191,Euphorbia esula,leafy spurge,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Ecological and Water Resources,State Agency,,9/22/2010,5/4/2011,,Clay,47.05021,-96.42776,0,,EWR,"Bicentennial, Scientific and Natural Area",Scientific and Natural Area,Bicentennial,,,Grassland/Prairie/Meadow,,,,,,0,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
189,192,Euphorbia esula,leafy spurge,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Ecological and Water Resources,State Agency,,9/22/2010,5/4/2011,,Clay,47.0514,-96.42052,0,,EWR,"Bicentennial, Scientific and Natural Area",Scientific and Natural Area,Bicentennial,,,Grassland/Prairie/Meadow,,,,,,0,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
